area,bedrooms,age,price
88.81699724000254,5,14.828215504148142,19.173308765372152
149.3783426530973,5,17.19883134538202,28.14897944397285
96.75666141341165,5,25.143208895348874,19.59620103514094
128.0102031766716,5,12.131445046470729,24.721764101811356
132.00654190149194,2,23.127341311928113,19.29955566254449
77.72816832882906,2,12.66108178652062,10.776117423457444
195.4376941646838,3,10.616141296837483,33.864267437911046
166.2699235041672,1,28.758815319396618,21.80674908979849
190.92484123462836,5,5.531127620368896,38.89757405262952
184.22410256414733,1,2.710108817328236,30.52494425668522
139.68499682166276,1,23.129577766064354,18.299826067496948
188.2811352534675,3,2.0474911606227475,31.93175979724444
63.273875307787925,5,25.112369721090882,16.661458033035448
79.39742936287178,5,13.115801890717306,15.773261191998131
56.78409333658071,4,27.46541031875742,13.070666302935273
98.79954961448965,1,21.645985833657168,13.98087375497046
108.3015934534223,1,18.31214001023873,13.722843451561701
90.70235476608438,2,28.47920391173297,5.695391393814891
174.3106263727894,4,11.899481191561629,34.56454299738006
103.51299900403839,2,28.62260809618899,16.371457731864595
92.14017645310712,2,4.050038322636208,14.007578177061394
131.40441247373727,2,14.512648257972383,18.874161537552997
71.1386337462144,3,8.097336671765847,11.127843478873746
170.32954711310595,3,16.195283367245803,28.98962571749809
61.182596551965624,2,4.860416336747538,12.86824569092316
198.03304049007758,4,25.245889809301303,36.41983712384153
165.8367153944986,1,25.392235479436717,27.105904460329455
79.80735223012586,4,28.65708938170437,13.521590890129058
50.828317568540356,5,4.640164226497086,13.37392036328016
172.31921426822512,3,18.699976527149722,28.65435237181396
156.02860157714258,1,14.227119261011088,16.10922670730598
159.3510752061481,1,10.331511961326997,21.209673822998372
165.69055200289188,5,10.546204834026565,36.714367065365046
61.106697760113555,5,12.383806518202569,17.11662792369722
103.76985928164089,2,21.14776649066859,13.622688693239505
67.38035892876945,3,17.94858174804464,14.890284222363665
179.46551388133904,3,13.790445382833934,30.10651589371286
143.4947190241337,4,2.2780023110886627,30.79993496753823
99.63470372789737,2,2.332960322368712,16.283933355969165
59.53375254290354,2,0.07018171877334778,11.750656113115019
96.64734825734934,2,29.030981646212595,8.34084992635573
98.77749830401206,2,0.15761455675154745,15.324683614368938
159.4409267507096,3,3.0928123804123464,25.801024638988597
145.63362070328196,3,9.437896704282327,24.684581110742638
183.08191138644898,2,24.222907554502836,27.798879435858385
120.83223877429239,4,28.86296357292353,17.361319923156916
67.93913689074526,1,23.700406763755684,9.382919791664044
156.98671808344926,1,20.716806973369216,20.511814608767736
164.11775729253463,4,15.639020022407081,29.857111541095893
134.19157963542443,2,2.601156355865508,23.10901674523707
165.64507699318415,3,28.745123790117912,23.52302975172893
124.06933945465862,1,22.751772418370443,14.044803426851276
128.40992440729912,5,19.168481560027853,23.659922871264634
114.13115275378244,5,22.771075366165494,25.2081304846883
53.81286901161428,4,21.72309987819416,9.291131549001436
66.18371404899567,2,19.116947393684605,8.513076913532501
54.714377853010134,1,29.417304005399643,3.2884491779171143
145.46156168956708,2,27.10091437908075,19.95408491095494
97.15339716144899,1,19.3999475735149,8.92138476652116
126.28560367470541,4,20.79525634370774,20.15050214123852
186.13497108891394,4,1.5478741997613,35.60476959685867
87.39383437233124,5,20.097523936501176,19.603792109841315
111.55743845534445,2,1.3249631313030052,17.754181897120375
163.3326707814573,5,17.64791270909793,33.31955346239537
84.31972482374337,2,29.980604986975045,9.791512125057238
61.54698647431895,5,16.67419744311539,11.19438902241003
93.46271793706521,3,14.196303542440003,15.97402626646463
74.18319308810067,3,9.385645695167625,18.17224990541167
189.45464785138597,3,3.6156773635939334,37.21866026211306
171.21805693466254,3,21.93071014374845,28.354411107480693
145.0105634765635,1,5.777970833568913,18.301848299069448
180.71908852815767,3,3.458460637418531,33.7208977352254
170.55081153486717,4,12.652879791915376,33.02669920032175
77.98550883290537,4,23.86025513877292,13.565110275772643
183.88384977349668,1,22.35193644360661,25.655488112272085
130.9013362873476,3,1.6464784393942478,26.692371645323565
171.11602327460938,3,13.654310551084683,27.265199820750883
184.41369498852399,3,15.673037282135068,29.218293493141477
97.70052124577958,5,19.336399518774666,21.56177558636531
66.50778867915152,2,19.505020513296845,9.272954758581584
84.19027438129126,5,10.940917483719176,21.804334199398458
114.06616829393845,2,16.82031582010542,16.79110600194502
172.702214888374,3,14.431856515322593,28.022052151536002
179.10958748845152,3,26.54995069569843,29.14224669238036
51.04281957967861,5,15.907953979047004,12.347620064278747
126.61209538663486,5,13.230964852444849,25.35747447839274
112.61165047231685,2,12.134563490455522,17.268793409170904
83.31617157060954,4,17.17283278300397,15.282709947074403
67.97980510005242,2,24.11930938202693,12.65045194920339
100.6422757105442,5,16.152044711423628,17.404749192208968
191.43645558687788,5,19.849655252416245,35.97376857220102
98.48043980311328,1,22.13567300719575,7.912893333549126
127.81859326150492,5,15.605043296361956,24.234039526831843
155.45284383427668,1,12.80451169964593,19.803374283501515
104.5444403568941,4,26.299961335873483,14.802059817713978
195.7673124081441,2,12.525182520836765,33.325950648673924
194.3670942413167,2,13.858285517267628,30.18318411475747
87.76734437380463,1,29.710239400253315,7.196778487486591
124.58727588385781,2,0.007125707276537385,19.528744178834533
95.13174647251546,5,5.5641872873016744,20.89474239693335
92.72607415662014,3,11.518916697591772,19.198583089111448
55.53304210317992,1,27.977697282757585,4.831893789608587
141.4346500969845,2,2.100891172424131,19.201526883631885
125.40185348432922,1,0.28456300885494223,14.036620740537487
57.7218126874984,1,1.5805150793168576,10.084602652971538
91.7969696354917,3,2.656302318408544,16.275255642419076
186.23988289499806,5,1.127903196187826,36.03785628167749
85.93428360004586,1,14.393439805695143,11.460039172307813
71.73423081368347,2,17.422716216819833,9.741927600916073
123.41791404163445,4,8.150609132070123,24.240659176458664
197.8475681165901,1,11.948621519269068,31.496413193247655
86.30829072672506,1,2.750980053342904,8.896724898830609
150.8203321108818,3,10.091113914852661,22.44759482374157
164.24294229930763,5,15.675575749035692,35.42125077222138
85.64563159885995,4,21.968154215539354,12.5903602218158
159.23245229177894,2,0.10039086128937669,24.15029108615788
105.16746990788798,4,14.019322996129578,17.71611754862547
144.84587458903692,2,8.910086293646467,26.48686086655969
145.0294566141342,5,25.58465465075704,27.845625442844376
130.36620261121377,2,21.466599457027257,19.444495629646767
63.54346550816125,3,17.673256034126844,11.207846448742934
175.2953743383857,3,8.317969370903208,29.57758493045798
98.11700974576038,3,27.31017306172603,15.065543855577857
77.97777655997814,3,1.3530203166096955,12.509633299248156
56.11627123321459,4,3.2840279603734546,12.809772325588854
138.63394147823627,5,11.748904216210681,29.668642323290808
151.63465427634236,2,3.7331267189056905,21.791873003177862
52.48817433917842,2,28.69247092678275,4.620499197900629
126.81395874489215,3,23.9396796643015,18.6775727176992
83.97436627969068,3,7.769479548054409,14.230211944277613
146.77591856141748,1,17.65662686919736,14.70175329310191
76.15496435074871,5,29.46991545240245,14.0598070925924
153.6406607153699,4,26.52596934394509,24.1285500402239
108.01030194508061,2,18.02395339326594,14.802571135587595
190.50949831051017,1,27.111719015258114,25.784485650776084
70.62814162189899,1,29.67554729440077,5.310492772770586
101.15995265753878,2,22.300584686808726,11.308386030615159
67.02102818608836,4,1.9495922844868208,17.628447921303383
188.7040427417844,1,12.047407092764624,24.77900218858037
181.60090300714714,1,25.13477205849736,20.402614595291478
88.69124415727333,5,6.91707587415057,16.432228303459283
148.99760690512687,4,24.91927553251874,24.205844879621928
172.58333003018237,1,3.6101628610498784,24.574992670255895
133.28012173991937,4,1.4083607144343901,28.204792832157263
129.44758675340097,2,11.522718344737488,17.849229664819337
86.27784363506775,3,1.1019581227984088,17.355980930401262
63.96541517088488,1,28.71810788949977,5.506617965021271
184.58236369299902,5,24.786170873818975,33.35716733212737
185.06270857449957,2,24.02309061389625,28.063836932398544
144.9652185909902,4,18.893337689884593,27.55549191140713
100.8544686573051,2,6.489720691096606,12.98395056542745
102.38143619189913,1,15.547811000291766,11.610299058639269
158.8933518305359,4,17.91822217291023,26.958603428500265
184.56653899288656,3,15.750945025808045,29.003855810333647
183.0629636397676,2,7.807001038545819,26.89609045306391
166.98133187864357,1,15.457437729441777,20.45383843322256
146.30474692314317,5,14.735590226058797,29.163809164950635
62.62099474925732,4,29.89007327420173,7.780263623646059
74.24430711419207,2,26.923084441386116,6.921211320111855
184.78312827906188,2,13.901422446468597,30.85746460947508
140.9643589489385,3,18.68812148805356,23.266141447763122
51.37955774249445,3,22.436148122766856,7.4347933452602195
65.22073142990482,5,1.0459548070147473,22.397577808735303
149.52526536620837,5,26.847643236835196,31.24075001848192
50.759237576932804,1,25.80380449253771,2.8700741303643156
74.1212077126248,1,13.72296293321122,2.9453611587356727
132.31006840498793,5,11.735092982411393,28.872469100063906
153.78427965390398,5,8.188781245689448,27.018170702055595
147.79418892539007,4,14.300304849911052,29.84686526052721
83.64039641908397,3,1.3312999059971031,18.56726810153137
156.82688320213038,1,25.565806000410234,22.600865537585754
85.58736312452001,3,1.062671052556352,17.240058231549867
98.80995472389016,3,9.87154096109613,16.32233997393826
161.9737107677036,5,27.947684649569698,28.709530400064192
147.44493485708222,4,22.056379635703582,24.341929197331364
177.3835115741267,2,8.441728817325803,30.646025608589813
148.6419338450515,4,7.579472818826552,29.684641153245934
135.24629050032075,4,0.15246419454077897,27.43475663481075
64.05121517421387,3,20.871428785492505,8.858772774547221
105.15737045891503,4,1.4635074501951928,27.277908954920335
89.78035515225882,1,15.978075582022862,11.452303295285335
86.59844650686253,3,28.863659177761495,8.661745057095795
195.95158321286684,1,3.2840658016336164,29.991440818131217
108.96465870001407,2,26.834397929042023,14.906187159554666
183.806983276567,3,29.744260054351443,27.07626649530799
144.67079389958943,2,1.8455107871770515,24.269941000565183
169.22169553124726,3,26.48718807412384,28.19422817329434
125.39556396577882,5,15.482370613308499,18.471378853357496
136.53558269395387,4,27.1954115833374,22.336285000489205
123.87765407282959,5,17.13956825758722,24.55849395909658
79.28644816970667,2,19.863360303196938,9.143585389812161
158.3678172892258,4,16.313367239921977,29.11453749337795
92.11585436612836,3,25.934786409220454,14.485911729582956
53.647394964718075,4,22.017297568611053,11.620094968751836
146.82084438607518,1,15.637809365412448,18.227933198196947
76.56660191105735,4,26.04482412154641,14.754357995446991
191.06878765293715,1,7.358565967660037,29.336616521911996
193.0892865503881,4,4.720219791075779,37.18531793843471
187.22965853306727,1,4.812003159902163,26.256884105228295
105.52380503831665,2,10.020266362357136,12.410292587726524
52.31849247933012,5,7.160700939030526,13.692122273251176
189.2477843881588,3,27.90271051529216,30.70914634428001
114.22762224759715,4,3.17502281485752,22.97533056743963
194.99822285655043,5,20.96972214118763,34.673247067719856
194.54299656338793,3,5.676646193550177,36.579921190971454
177.951418320104,3,26.449113983110504,30.807239523754447
94.16733381043785,1,28.83945864554722,6.748917280142108
107.76465929028879,2,13.964100263099507,11.690298608311656
177.67050072752852,2,26.37214440684395,24.096783685236293
97.53830077344165,5,0.15435512264144302,25.31400343460889
75.42391200291388,2,24.598407522243004,9.694327598937072
133.52018936875254,4,6.858754845747706,23.841848244416298
190.42321612411715,2,27.261039278081036,31.06056492907255
154.40446950124596,5,0.03360334440328461,35.8871281606463
135.50917551340473,2,16.68545205119271,17.798298372217364
64.57647406561529,4,22.69907411354804,11.053246929842121
142.25108400487545,1,7.760649920937239,18.3798936750591
198.50807751563949,5,5.793985937618792,40.114973075336984
71.01260228547861,1,2.5229467340395395,11.392930175742505
127.74944785456051,1,9.79300729509879,17.519845135701026
181.60596078919332,1,16.795329369264884,27.30272886332707
161.11529266313067,3,3.4753157034077296,30.196145008284645
154.5523611492902,3,11.300860859603963,29.619339391489184
155.37261259806638,1,0.2721721395817489,21.2112739960444
103.92367268296327,5,24.56038261499525,20.93378741507624
94.03877663967401,4,3.853461542795741,15.576988570161568
171.40417332177702,4,8.500288447967447,29.83115751815692
171.5170092018771,2,0.5528315621465241,28.768473839038975
180.06084778701555,5,12.96722351677537,36.75484893247332
186.9860828834707,3,25.203645082236562,29.955927349052395
126.70135982914067,1,11.764536343355898,15.00273951079552
125.22744420307994,2,5.384919702715002,18.758743708344042
169.74427684501626,4,22.610965021515575,32.33304222914984
147.49458961666477,3,23.66420945612233,21.886073999636807
155.2950315886555,3,5.212604259227004,30.924608397161162
169.36890041541517,1,23.125623256229694,23.514972543968526
183.50080127263493,4,28.41893664769014,32.2651206212177
100.69927352773037,5,4.99132760796817,20.8194293832966
106.3374428959916,3,23.129528775964065,17.671834691385445
64.09729097613035,1,21.25716013807888,4.251915246406783
136.74202114942608,5,14.207216653052656,25.03761630020374
55.39134106951131,4,1.7376138167639488,16.218094257619775
119.83970271986902,3,2.24083253273562,18.934478262359335
131.39669520613649,5,25.57243977595943,22.926995561442073
92.98118781924266,5,29.70445118251941,17.597387440645146
138.62498908535161,5,20.281567715602634,31.10207044586896
54.57503749085741,3,13.378749210309644,9.126448780822855
55.60222831238217,3,19.42720930205723,8.616910279674919
173.39008409894873,2,17.83187577685636,27.64860163926922
104.02859621168943,4,11.508367812168654,17.56187220441386
69.05907689778272,1,1.9687843372203884,10.225162368855631
128.33648900822067,5,24.645388422223228,26.507191863725648
165.49903296479164,2,11.155005877161738,25.204307279170433
82.37315412452648,1,24.56356930071281,9.095586200775593
143.43357137285005,2,7.5752624906514665,22.894654596804017
62.8021197490652,3,0.030884395369001894,12.437683646892808
57.75225817529115,5,4.768148498302695,17.033667716056712
129.7031947352222,1,14.056182503057531,15.474649601889977
131.09526824151598,1,28.329109048734896,13.728194589276303
145.61448522473097,1,3.0658085908115695,21.32400147761424
158.91370005839923,1,25.62629323384698,20.615510515711005
196.37781191938018,1,15.810722886355862,29.879117088165838
127.4450522451793,2,24.7776229739969,11.556989371392374
98.44347094118689,5,8.951232929699778,21.961530310236846
169.27792921530556,3,25.198414940174157,23.516931882977268
90.62483768931114,3,23.184683400504134,12.899790920294391
115.84571310584542,3,6.901610490943018,19.974868220226693
61.76845720133989,3,3.9400537922813417,15.019933416427783
53.80261151231863,2,26.041629675968785,5.56963699705183
194.39726220168876,4,28.897099603203955,34.095342527274155
175.39701807683088,5,0.9390694124254872,38.71628159581019
154.3961309140547,1,21.938102009210567,21.701694465535546
111.34294166214048,4,27.28573532843455,18.089012857431783
75.99414801062687,3,25.72080276277496,11.159434913062848
73.4655564006629,4,28.935614168106255,12.577896358319057
87.5364347246893,5,22.802822353142915,16.995128417055696
132.3839997059181,1,13.268962871427307,15.298009395079536
157.18938840500937,1,9.358559714853914,17.494814830374487
149.0296065076597,5,9.622282213143823,28.310474118737993
91.99008454189143,5,21.732680178423507,15.351824143723995
193.2297920994791,3,22.37511036092893,34.5094738660804
160.68453750436527,1,6.0107743064613794,23.68648784932815
133.15310787671012,4,26.04368440471593,21.91792003942366
141.75811193515284,2,21.447721206067428,18.07846557035469
112.94000936416849,2,16.88250859030148,15.520313729660923
87.15964842517363,5,14.145973803075382,17.889418343909608
103.39590179768925,3,16.296984173698743,16.928001483785664
163.67691656965536,2,4.777372148377934,27.102240860919576
52.15902329446338,1,6.111037478288226,4.802165011613032
67.41089607603743,5,2.7349347121857503,17.23013962666576
56.90039630326291,4,4.6097411448333805,16.77985629219519
56.10932034784552,5,13.61080903815848,15.534969632840516
178.3190876016511,4,15.910631811847683,30.968766374549585
155.54867890700353,5,0.5358567743495812,32.574814518198245
121.12607436309878,5,23.903934835920825,21.001223566884168
64.67512409765023,5,8.825039200304337,17.415140797399665
123.74238126752485,4,27.35508104879733,21.997994450562526
121.02076561708485,4,29.02533790841333,19.527868089354754
75.98028048650228,5,5.56376624029963,24.32476246099966
115.07774738569596,2,13.86291872296982,17.188624336997233
109.775710159606,3,0.036955054992776626,20.953061087920243
142.37751470783246,3,17.94981795367281,20.937604526066547
145.26404763014656,3,18.219193447880137,22.75017733297069
56.795601465806676,4,7.426198668101255,12.777913791990883
106.19189219397069,4,16.752380177495937,15.095483775467706
143.87898735713546,2,6.766204273312063,24.486333714652442
125.47043878701315,3,4.824764072345702,21.15626731213033
178.47347617824835,3,19.54558400406794,27.88734641956275
148.80404474284177,5,9.777763918562247,30.815391448143448
74.44016406221445,4,17.707918166568675,15.732255268401119
60.58531211006448,3,12.997402469149668,10.650445873761534
146.36289173094735,2,29.530542222087117,18.886064029827825
53.976696581243274,2,4.487419280026973,11.022494391561672
137.8663371910195,3,13.937957899074306,21.95258178989205
191.03453621374365,4,20.41369879077976,34.98593250752585
136.32112668138183,2,11.86635251639906,16.95546479766889
108.22548893097829,5,29.240995556120694,17.5114866765433
146.49323276635297,2,21.65662883780805,21.5434385228815
118.73793357372749,1,19.709515726934793,10.798748480990962
131.84251839739022,1,22.7117780283367,15.511413900995366
191.21972131647877,4,28.57945914116151,32.65702113263822
107.91539567011614,3,27.234559589539206,14.57808282037498
194.17858457358713,4,21.728559243792358,33.163083511519496
185.80259629340955,4,22.474849173038493,34.72032656481669
79.36867021839447,4,4.377662221054363,21.226081761004135
60.40419513127482,4,3.083772134779971,16.154674327751973
65.116700206614,5,17.127135055324928,16.755497763945584
52.73327384773246,5,0.5510291082162,16.228094768369672
64.16644411338926,2,14.470691446547747,6.577462997598634
152.45101601245352,1,6.3104873975660585,21.615175038952316
60.678297269034346,4,10.380497029345188,12.326924536138716
97.8463445440642,2,23.27414207378868,8.44400923283403
176.73129664541818,1,28.237125126971595,24.094595758399517
53.49079036037388,3,2.172488164390245,14.093991564425448
172.17027238834038,5,16.027266179293353,32.0459472758846
92.27821621600998,1,26.476004574588,8.584849332216487
67.72472414324844,3,2.4752560332126383,16.081659772162816
154.5105748046226,1,24.735421406905015,19.17425470950987
144.3414270169826,5,10.73404052784814,27.020934217803095
181.62080202905796,5,9.66284106658006,36.369706449253414
160.26065657058285,2,29.323991589443573,24.185370195182774
170.5221395577273,4,6.025772695868826,33.22841539434278
92.30518588569598,1,20.795818224680428,10.201518366266324
76.61593156695842,1,24.643221840295993,6.931253372297125
162.59221274612875,3,1.2355048583781503,27.826643105214565
171.0252108900896,5,20.111563750632367,31.557612923527927
198.575771300101,1,28.54649923065981,27.726740088193303
111.89265153671397,5,3.7265990018417803,26.79635577641719
105.80271286891747,1,26.88663908055115,12.242406814497864
166.46194411129954,2,17.843299121308082,23.08730319059182
101.12053103795267,4,18.49813745587422,19.205095439422387
189.6135988405347,1,18.38832524596818,29.316938489247185
178.76191277645177,5,8.965076590119414,34.39761320614211
114.34910410625275,2,28.05605445898379,16.64783396094861
162.6306601687246,1,28.42051387893116,22.929698039399053
163.18143111270234,3,18.759139806418435,31.747904814100558
65.4685803253899,4,23.50268177824844,12.969017841044172
185.382936001935,1,18.36773957643474,26.52568264516558
125.78785586717858,2,14.531953427221218,19.639170269990835
173.96861991616123,3,19.82460354897752,30.0374445510126
98.00744015459176,2,16.590043577758752,15.469031504341537
184.32848427443008,2,17.924275878957904,29.979921984890275
108.38025181012446,3,23.51497660256586,15.836798182121123
51.625647722044754,2,14.427114943469546,9.909987995838298
185.80729646288955,3,1.222623182774183,32.0855262413432
63.69300151792004,1,4.919984429684917,8.141427052367689
97.89704563856223,3,13.158216494686151,19.44509695480663
192.50929505762073,3,21.74479679622175,29.45712722430283
192.5910720406334,4,17.798359449305362,33.83059210879754
136.0156832184929,3,19.508825576203616,22.68825376440506
144.77558182546989,3,14.37836785728862,24.617753460714106
117.26682829674796,1,18.472260658267285,11.619316686511876
93.98161575470968,4,9.870523134439866,18.00083752567038
99.2996818054874,5,14.105477780899951,18.994573800911187
150.87776841155576,1,22.328371967848668,20.479519868050712
162.856179415652,1,26.154983369193634,19.591581942308306
168.73685655887726,5,13.009660018691667,37.20676590934684
168.4427214191831,3,1.3098497312208357,30.83237788968012
63.680915457303556,2,4.85017632440408,10.201301539103882
124.16304570538722,4,0.625834178746143,24.5825116532664
58.63381400249664,2,19.5978905771199,6.877958596501072
132.42933234856034,5,9.969438760653267,27.659624624434752
116.22957520600656,1,16.274359071581024,18.622056490151635
183.15562741374495,1,14.798305403513988,25.552130228931254
102.6372518828118,4,2.4457946865728006,20.845072101418737
67.56005246414088,1,12.097840833714955,7.4559067795640495
71.44875230792537,1,6.616833747669698,10.99214259496775
164.22659475762083,4,12.55199366002958,27.47643064864812
142.73270949743915,4,6.107348410267281,28.359898745934437
65.16840141841854,5,25.213572188308007,13.026600957736965
62.616020917249614,1,5.2258000973476095,9.047451160187602
155.14536971886798,1,28.82341654460931,17.160424725580334
60.91445095462903,5,12.477220984408223,11.817751236948636
173.27900889355345,3,25.38735876057148,28.04071656305264
155.93633407347443,3,18.862944546178355,25.812515347755564
62.202317096284965,3,22.06050895997258,8.701328026200247
62.72565711277879,5,23.03171664200341,13.472733674256148
197.99593677517632,1,15.145346456790534,26.71160397243437
106.14061936341804,5,16.29901570089865,23.546667483586926
105.59632206003363,5,15.41987603426175,23.839263774981415
171.91993508862538,3,17.641751342702378,26.664740223358834
192.08728660757882,2,0.8818333726952188,32.042517989135206
197.90015957343064,1,11.865455095470457,29.7772182121281
163.00672778884126,3,18.185661406835145,31.108767388496958
106.43893782963737,2,17.93170695767593,15.342887889372678
62.52510750480032,2,23.788682838168945,5.201500833467249
166.5720373891155,4,19.650280164963256,30.107458454403176
133.76063746037076,1,29.763999490220172,11.352115854145525
113.63330138704644,2,8.515635858259351,18.513214790751142
185.9531577642104,3,10.774530889986945,35.89043375689661
66.6796223459227,4,11.515414556033889,18.177338750423836
123.89376564362887,1,13.974384210607456,16.738281908405096
51.70304671511286,5,25.079941913436283,11.890651244923038
120.29909629911894,3,7.073762818776296,18.314002283156178
58.4454913522756,2,23.280006211062883,3.8803845142456352
67.82268744021079,2,12.159305492572303,4.234676713621146
67.62893701656573,3,18.055661509860254,12.648793008262972
147.38154531740952,2,18.976215996789183,20.771595670573582
161.9067318898135,4,11.185459115668033,31.93241468420507
137.50531476457394,1,15.378456156174154,20.20606509950074
194.32588227118129,4,12.39093523943091,36.73240530856731
106.23058692855561,2,2.073983585598583,17.366781288017897
92.8568129422791,5,13.114961664504797,19.65704694520563
180.28986922841904,1,2.921801776606565,27.081649315379675
83.5393757779179,1,12.150623972409646,10.895567129023027
194.4833809160917,3,17.787551994953457,32.74648596185886
51.82317120347245,3,17.382446980305023,8.81897228207179
195.48182400614584,5,19.87863837024961,37.898357525830455
56.473986792586416,1,2.857845238638789,9.392426107062338
183.67146705471066,5,19.563697365913136,34.09425145636266
129.15516636294498,3,9.364441700893412,21.85212671715472
198.94471941789504,3,11.971378384113333,35.60393560434081
61.06948471030983,1,25.739587617681174,6.378195499786623
133.07814266019813,4,0.27091212388650754,26.317320895778256
195.39538034286485,2,17.652379000218165,29.38132956605296
128.46467662552232,3,17.961419403003227,19.351507348131502
144.40979572028937,3,11.89979329030686,26.31590191639017
154.36230334769257,4,7.1108357132500855,33.4753466798191
118.18115971516599,4,7.040221147846532,20.448112622296385
144.13371201260952,5,26.511290089822577,24.339145943187834
137.64714678846502,5,13.260731213485727,27.418604507897314
185.17370157364834,2,9.926680889675158,30.250260671956724
56.81695705121868,2,13.46332721494209,9.82575510951392
92.14447843883454,1,20.08171204378084,7.4462958073909356
192.56172261148382,5,4.372697047342551,37.96964022238383
183.53956758363745,3,13.483015056412132,31.82276750688009
118.34851291785694,5,17.636531133311607,23.17873366747198
143.0198896702305,3,28.457500645543014,22.831824147413467
91.6071774471699,4,7.575833462262578,19.87680001489014
78.2181739585642,5,10.777522437487367,20.069587531298122
119.55476074099732,4,11.380757697672713,22.309551066487955
103.00283420390792,2,18.166144729346485,18.394835551079886
137.5484167776308,2,10.70196159120005,19.023872727918423
61.66019554474772,1,16.00535775899087,7.104163814586797
196.15922114992497,5,23.453709895350883,34.899143951435434
197.93161167194043,4,21.161567823366106,33.59043438473857
