x,y,z
1.4924259,-0.7775953,1.7095332
-2.231524,1.4189281,-0.63826084
-0.36938238,-2.3704324,-1.078142
1.4391184,0.10582256,1.985749
-1.3884362,2.2778993,-1.6330523
-0.32711983,-0.8055732,0.371381
-0.26113343,2.576684,-1.1028132
-0.7097502,1.1032472,-0.20094445
-1.5210965,1.4788795,-0.9069777
-2.674315,2.9643507,-1.4347912
-2.425071,-0.72993135,0.088454545
-1.606385,-0.69841814,-0.2335065
2.8975134,1.8864985,-0.06882098
-1.4490441,-1.5182036,-0.94002885
-2.014584,-2.211956,-1.5012571
0.7271826,1.9561477,0.28888282
0.82683086,-2.6175485,-0.1300137
1.6437292,-1.4208072,1.1467689
2.2803612,0.7269225,1.5058687
1.6706223,0.44177628,1.8990152
-2.974503,-1.8187083,-0.4116935
0.26606584,-0.7589693,0.9884834
1.8172593,1.925724,0.6222589
-0.27727652,-1.9439149,-0.63825846
-1.7678375,1.7207985,-1.1300904
2.8600197,-0.3212633,1.2267044
-1.1220835,-1.0738488,-0.4242618
-1.7080336,-2.857809,-1.9506006
-2.7046652,-0.7868762,0.2829033
0.13400507,2.4668322,-0.64725226
1.3293991,-1.6434846,0.89838064
0.6640885,-2.3809314,-0.108038664
0.5932493,-0.23406124,1.5317905
-2.2751622,2.1266675,-1.2897058
-2.8016617,-0.8137851,0.35333005
0.052828074,2.9408932,-0.92712384
2.7355022,2.889625,-0.57340306
1.7307639,2.7485433,0.06348705
-1.7467028,-1.7159332,-1.1291962
-0.38942575,-2.1355386,-0.91485536
-2.2115507,-2.8115568,-1.7476757
-1.4472703,-0.58334756,-0.15775692
0.5432949,-1.9537207,0.14332461
1.6336155,1.3976116,1.1703478
2.485108,0.27056217,1.5739568
-2.7543182,2.3793368,-1.1009462
2.0058455,-2.7830086,-0.029545367
-2.1158762,-2.520971,-1.668603
1.1234016,-0.558269,1.7497506
2.5387359,0.7906866,1.2703555
0.042127132,2.525828,-0.7742173
2.7294269,-0.25081873,1.3693042
-2.5561545,2.5637507,-1.390208
-1.1458776,-0.8121464,-0.22313005
1.7497587,-0.42349672,1.8956864
-0.65360355,-1.1551516,-0.20427135
-0.6141007,-1.275012,-0.2847336
-1.250375,-1.1364849,-0.5283169
2.0679183,-2.5932636,0.025561988
1.4715095,-0.36826587,1.9280281
0.9613502,-1.0115647,1.3505001
-1.685891,-1.9423041,-1.3564047
-2.4352489,-2.2252514,-1.2577837
0.32448196,-2.8930016,-0.65044224
0.8888364,-0.67225385,1.5587589
-1.3851357,-2.4424405,-1.7482026
-0.83939314,2.6972847,-1.6471462
2.026103,-0.80530167,1.5910199
0.2389791,0.80639744,0.9288141
0.135355,-2.1508148,-0.41309732
-0.73830175,0.30611277,0.28047937
-2.7167692,-2.8195214,-1.3607419
-2.8207722,1.3505769,-0.096901506
-1.4340452,1.416791,-0.8372668
-1.5249642,-2.9153051,-1.9734559
0.9346609,1.3081818,1.064004
-0.87333226,0.38193893,0.1614703
-1.1736664,-1.8736836,-1.2204521
2.8602896,-1.3735074,0.47361934
1.0449686,2.9487662,-0.11655778
2.1387072,-1.560447,0.8533757
-1.4523382,2.6248198,-1.8624102
-1.2254004,0.6037202,-0.1177122
1.1026216,1.3744998,1.0874318
-1.9988254,-1.510019,-0.8490456
-1.9611121,0.975189,-0.36377734
-0.14489889,0.6459625,0.6541284
-1.097282,2.3926382,-1.6223724
-2.2489738,-2.9666526,-1.7634544
1.7794771,-1.0907164,1.4401551
2.4124885,0.074703455,1.6634128
0.48667002,-2.1532397,-0.08238098
-0.5223398,0.51126766,0.37321565
-2.778819,1.934308,-0.7104273
-1.0927162,1.8078928,-1.1227611
0.76375675,-1.5469337,0.7155
1.4145927,1.212676,1.3383393
-0.37925243,-2.1828926,-0.9448105
-1.1860585,1.8648992,-1.2167782
1.6716781,-2.4519935,0.22341466
-2.3891993,-2.719775,-1.5957344
1.8960538,1.0411472,1.4527991
-1.1638645,-0.2832036,0.04182571
0.04591608,0.73949957,0.7847058
-0.5928476,2.7914696,-1.4980555
0.36371684,2.8738813,-0.60862845
-0.90659523,1.6915526,-0.90787256
2.1813807,-2.7213702,-0.09368515
-0.077991486,-0.46189165,0.81729865
2.3417983,0.3279419,1.66392
2.8844414,-2.9212053,-0.72148633
-1.4615729,2.5088534,-1.8004518
-2.1885273,1.9686446,-1.2026303
2.4069061,-1.385828,0.85427
2.3508415,-0.6260896,1.5212069
-2.2906418,-1.740145,-0.920448
-0.23190975,1.1538715,0.17511402
-2.9583788,0.5173955,0.68691975
-2.4557972,-1.0400727,-0.12713122
0.5794277,1.6038828,0.51446474
0.7981038,-0.648499,1.513025
0.6359432,0.32217026,1.5424871
-0.816494,2.077116,-1.2137115
2.767733,-1.4095141,0.52579504
0.42893386,-2.7668896,-0.51471484
-1.7702544,1.6191778,-1.0285368
-0.16984129,-1.9605886,-0.5490222
0.7204356,1.1341171,1.0826447
1.0505781,-0.90192413,1.4878123
-2.1212425,2.0138407,-1.2809831
1.1243687,-0.11410332,1.8954924
-1.532645,-1.365946,-0.79585177
-2.4928212,-2.116353,-1.123102
-1.6386223,2.0159235,-1.4282733
2.893228,-1.8771265,-0.055742577
2.5645733,0.8504183,1.2051971
2.6864533,2.2942662,-0.22240195
1.7610335,-2.409834,0.23795903
2.2663488,-2.517898,-0.044026434
-0.40154934,0.30605173,0.5626857
-1.6506836,-1.1776464,-0.61371076
1.4989696,-2.2022562,0.40709782
-1.5545483,1.9837523,-1.4011865
-2.0245976,-2.7908084,-1.8378906
-0.9580021,-1.3678329,-0.6164713
0.62957764,-2.4919345,-0.20748723
1.5443897,0.7929063,1.7014292
-1.165227,0.25874472,0.04783398
-1.7656989,1.2513609,-0.66703594
0.4046793,1.2560272,0.7033209
-1.7682996,-0.011867046,0.019370079
-1.9531842,-0.9009054,-0.30687577
1.563756,2.6527257,0.11710966
-0.50395393,0.12475777,0.5093362
2.741355,0.71424675,1.1452241
2.9183478,-2.4702897,-0.56161684
0.89731646,-2.9402795,-0.1981489
1.0324731,-1.4653273,0.9638432
0.6908512,-1.5720127,0.6359771
0.046982765,0.86918306,0.6924162
-0.21819735,-1.3334148,0.018688336
0.041232347,0.31330276,0.9925415
1.1202745,2.7800684,-0.035138726
2.7893124,-0.8849664,0.97835445
-0.77747726,0.7664561,0.018889427
-1.2681473,0.0367918,0.044772923
-0.72649455,1.9742355,-1.0568371
-1.4493728,1.3120985,-0.73681533
0.5101161,-0.13937664,1.4785814
2.239345,1.6408777,0.71469796
2.345932,-0.15263367,1.7027001
1.3773766,-0.5100002,1.854097
-2.2077947,-1.1693727,-0.41315553
-1.6101143,-2.4473472,-1.7677639
-0.6591344,2.5059786,-1.41714
-0.5529723,-1.9010979,-0.8495472
0.2467432,-2.859928,-0.716347
-2.7539144,-1.3455981,-0.15474045
0.9337342,0.6060047,1.625777
-2.2886162,-0.27225113,0.20992655
-1.898234,1.3657112,-0.7432191
-2.4941475,1.7187953,-0.7506098
2.6139588,1.7643323,0.31116033
-2.8408194,-2.5170813,-1.1075077
2.2631001,1.2230864,1.1105232
-0.10085058,1.4850006,-0.014989212
-0.3488965,-1.6642807,-0.4352092
1.8764353,0.014531612,1.9535494
-0.2772827,0.44964623,0.62685776
1.8814621,0.37618637,1.8822026
2.169045,1.6098361,0.7872934
-2.6046302,2.5470266,-1.3399199
1.1543522,2.881421,-0.051812768
0.5663371,0.6716845,1.3193191
0.64503527,1.7543888,0.41866377
0.43797445,1.282659,0.70827276
0.8205929,-1.6229882,0.67938197
-1.4432005,2.006431,-1.4138567
-0.3838234,-0.21315265,0.6029004
2.85036,1.2242947,0.6267427
2.0155487,-1.9910942,0.4946848
-0.11270523,2.4001594,-0.8499681
-2.8215928,0.6695523,0.46953318
0.13148332,0.67983127,0.90878356
-2.0429206,-2.6687975,-1.7809031
2.4395747,-0.26072645,1.6119628
-1.8212621,-1.0490509,-0.47040302
-0.21660471,2.8323488,-1.1674789
-0.665828,-2.74656,-1.5406945
0.53386164,-0.7403288,1.2471082
2.823083,-1.4879712,0.39588207
0.28505754,-2.1747599,-0.2866966
1.7374921,1.1538572,1.3911021
2.3286648,-2.0712826,0.24645054
2.4219337,1.4180989,0.8112329
-1.0360544,0.36009216,0.07546419
-0.67096996,-1.5882547,-0.6392034
1.4458132,-0.341403,1.9344857
-0.81860304,0.26016235,0.23615617
1.4047918,-1.3369946,1.2179303
-0.65540314,-1.9275273,-0.9586918
-2.0347571,-1.6906149,-1.0138192
1.2211299,0.72382784,1.6887633
0.45995426,-2.6434245,-0.43455222
1.3375449,1.8890319,0.6600288
2.9804583,1.9702339,-0.22846226
2.0481987,2.7585788,-0.039351046
2.8439436,2.538196,-0.53013957
0.16056848,-1.6860205,0.04491003
-2.5806377,-1.301774,-0.26620603
-2.1045818,2.1957822,-1.4459729
-1.8635212,-0.38810134,-0.03183186
-2.643745,-2.2088227,-1.0731468
-1.5037426,-1.43706,-0.8644147
-2.7617033,2.1058536,-0.880708
-2.7678459,-1.7059904,-0.49988875
-1.7926637,1.0551815,-0.48241842
-2.9575016,-2.5048964,-0.9871173
-1.8414373,1.9809933,-1.3623897
1.1439261,0.82511854,1.5887359
2.5021582,2.0693388,0.11859581
-0.89238834,0.10231733,0.21619737
-0.8726363,1.5228448,-0.7180931
1.60186,2.4584427,0.2239294
-1.4801127,-0.37844658,-0.066651344
-1.4184977,-2.2672634,-1.6299365
1.8483887,-2.1168,0.44244188
-2.613905,1.7589388,-0.6905714
0.36682415,-1.9130559,0.023036212
2.650146,-2.6260881,-0.39814228
0.5144596,-2.5401464,-0.3324536
0.8158314,-1.3285961,0.96813476
-1.7471734,0.55655193,-0.13540423
-0.041389704,-2.7183323,-0.95313257
0.16495323,-1.3901124,0.3439086
0.73630285,2.872213,-0.29238307
1.165638,-0.51024914,1.7916628
2.6067834,-1.0123683,1.0395305
-2.2898984,1.4188719,-0.6010568
0.089925766,-2.4687014,-0.69221836
-1.4989089,-2.3424926,-1.6947691
-2.3731918,0.4289384,0.21442151
-0.24023294,0.94836235,0.34508556
-2.6407106,-2.95636,-1.4630929
2.0936975,2.6358252,-0.008428931
0.34744453,-1.1681607,0.7323407
-1.6168742,0.4583025,-0.10213381
1.5677371,2.1325555,0.4673195
-2.839284,1.1483116,0.11230293
-1.1603976,0.9315076,-0.32033706
-0.5844562,-2.7371244,-1.4710578
-2.5492508,-2.7989535,-1.5001767
-1.907665,1.115696,-0.5042418
-0.48965597,0.11148739,0.5234694
2.2762938,1.8421197,0.4932825
2.8969626,1.501297,0.31164077
1.9087873,-2.406767,0.2014752
-1.791372,0.55216694,-0.12438178
-1.9626635,-2.3535028,-1.6293983
2.6180797,-1.658348,0.41248587
1.0611525,0.8244357,1.5518897
0.07970309,-0.16769099,1.0655915
0.40599632,-1.9159223,0.056619078
-2.4110904,1.0172625,-0.14154714
-1.0016563,2.0818634,-1.331473
2.8878546,-2.9483392,-0.7303605
-0.7398968,2.8139396,-1.621012
-0.15049219,1.6560841,-0.23510915
-2.4909933,-0.2528615,0.36253703
-1.6782213,-2.9091473,-1.9673414
-0.061258793,-1.2699745,0.23508479
-1.8634783,0.9155555,-0.3481233
-0.37202883,-1.278148,-0.0750173
1.2208776,-0.9861212,1.4913292
-2.934532,-1.2389066,0.12024589
0.8910363,2.5793562,-0.068341434
-1.9836245,2.5389013,-1.7398028
-1.4641532,-2.3399143,-1.6898208
1.1517291,-0.9255333,1.5148776
2.3853607,2.7172937,-0.22514224
-0.8199258,-0.17279625,0.25401264
-1.2317072,-1.4606309,-0.83311534
-2.7127075,0.36277437,0.5190587
-1.546973,2.373695,-1.7190888
-2.6269107,-0.3817687,0.43574908
-0.68661165,-2.8308399,-1.586024
0.6121664,-1.0027982,1.1125875
-2.810627,1.493062,-0.2473004
2.6193404,-0.44326544,1.4021894
1.8821726,2.1196356,0.43021548
-2.9368377,1.0317531,0.30998787
-1.432899,0.026309967,0.00914669
0.97846556,1.1459427,1.241829
-0.6163788,-0.4049449,0.34104002
-0.32692957,-2.5717614,-1.1631287
-1.354547,-2.571015,-1.8182981
2.4096584,-2.3597646,-0.041316986
-1.6769947,-0.47782445,-0.10636878
2.4878302,-2.1691675,0.044879973
0.1935668,0.43965006,1.097261
0.6030655,0.34398723,1.5085874
2.3403955,2.2826471,0.06495345
-0.4942968,0.1686852,0.5113936
-1.70803,0.51131487,-0.11849636
-0.4852028,1.0667629,0.016573519
2.4331603,-0.8481517,1.3120148
-2.2259622,-1.4948537,-0.71707726
0.68094134,-2.8220377,-0.31985062
-2.9483743,-2.9218416,-1.1679701
1.5729065,0.19726562,1.9806039
1.1084032,-1.4186625,1.0465351
0.12717676,0.83050966,0.8013338
1.2875795,0.74558973,1.6948495
0.0033740997,2.339787,-0.69203615
1.6600585,-0.3662374,1.9297001
-2.3748615,-0.012686253,0.30613476
-0.44055748,2.0705414,-0.9056456
1.3308439,0.50873756,1.8447094
2.9874506,1.3730574,0.34998524
1.5281744,-1.6199841,0.9499238
-2.1815233,-2.1683536,-1.381856
2.3072906,2.2871647,0.08417785
-0.6689949,2.1385193,-1.1579114
-0.64054346,-1.1359148,-0.17632833
-2.726729,0.49835014,0.47530714
-0.47224283,-2.6680312,-1.3448346
2.1219802,0.20995378,1.8299457
0.41833448,-2.7853024,-0.53095806
-1.7473619,1.695632,-1.1089644
0.92343616,-2.973453,-0.18821919
-0.96193314,-0.72367644,-0.070922256
2.7389822,2.7989922,-0.5500629
-2.6038637,-1.0163505,0.014285445
-0.9476266,-1.738938,-0.9793831
-2.8967206,2.7063136,-1.1491846
-1.1814905,-1.5174658,-0.87186754
0.9457431,0.6616583,1.5999064
2.887844,1.676631,0.14539707
0.503839,0.806036,1.1751552
2.9410753,-2.072653,-0.28187782
0.5869565,2.7227488,-0.35973024
1.7326078,1.4385686,1.1187798
2.4049864,-1.8865135,0.3612796
2.50777,-1.7121974,0.45129883
-1.6791712,-0.6919203,-0.2241109
2.7581701,1.0008612,0.9136741
1.8172965,1.1343441,1.3924992
-1.402737,0.3862853,-0.0595963
-1.4316101,1.9674358,-1.3766501
-2.5162387,2.9844193,-1.573058
0.75341177,0.61719847,1.4996343
-2.4316478,1.1750755,-0.26631862
1.2672739,1.7060833,0.819415
0.94739294,0.5947058,1.6402097
-2.6064067,0.18496513,0.47294164
0.8175025,2.69734,-0.17349243
-0.24399161,2.0711184,-0.72128606
1.3704534,1.9593797,0.60112065
1.7213688,-1.1673274,1.3812964
-2.9824352,-1.4343098,-0.022423208
2.7512965,-1.6267186,0.3245691
2.515926,-2.5122442,-0.22277331
1.1936512,-0.3048005,1.8836267
-2.7418833,1.6903028,-0.5083729
-1.0716623,0.4395256,0.0269562
-0.8694267,-1.0612096,-0.2761426
-0.7709937,-0.41502333,0.21825862
1.6917696,-2.2989707,0.32718354
1.0907116,-1.927022,0.5382165
2.3765373,0.27619267,1.6546775
-1.1235695,-1.7430546,-1.0730575
1.0096192,0.36974382,1.7790492
