x,y,z
-6.3673806,4.2312574,2.619875
9.996088,0.5340729,10.042687
1.8887501,-7.274495,-0.017713606
3.0815973,-8.88986,-0.6810198
-9.326843,9.762861,7.70612
-6.567738,6.981148,4.1235275
-3.328558,-7.8017178,1.9019551
1.5637112,7.836479,-0.04530392
-8.799213,-9.352747,7.3224983
-4.30873,6.6519756,3.166908
-5.9866858,6.963459,5.1109614
0.027712822,6.282547,1.1733054
-3.7210321,4.2322006,0.96284235
-0.6929579,-6.0568724,0.15234077
-6.776297,-4.2885327,3.4729831
-6.8639517,2.143715,3.3312964
-5.8340178,3.9439487,3.559579
-3.4229746,8.766022,1.3680307
-7.892809,0.44482327,7.4933043
8.384699,4.1179333,6.5001445
-1.9846401,-7.552141,1.3503025
8.603968,-2.0297375,7.9427567
3.115821,5.9468794,1.6001103
-8.46797,0.81731224,7.2594137
6.920353,7.9053745,3.7739582
-2.7514482,-8.0242405,0.5005866
-3.8332605,-6.6725817,2.8249872
-8.300705,3.1437569,5.0694604
-9.9416065,-0.41817093,9.947539
2.8611069,-8.544473,0.8151954
-2.1844387,4.266821,-0.057773888
3.8932314,0.41215897,3.4314108
-8.2066345,2.418272,5.145797
7.4242916,2.1975527,4.3548307
-7.340537,-6.895403,6.55007
-1.7267332,-6.7078886,0.3768043
2.0886974,-8.0010395,1.1332482
5.1625175,7.2635,3.0221097
8.073103,-5.48936,6.890921
9.109592,9.002312,7.706628
-7.929221,-3.1934881,5.476607
2.5166721,2.2134295,-0.61982745
-4.3012595,9.550863,1.0957603
-1.0958481,-5.366416,0.3368401
-7.484901,-9.484797,5.557442
9.108585,1.4421043,8.963894
-7.339505,-7.21431,6.4255695
5.344513,5.5102053,2.6495135
3.5143957,3.975563,1.549499
3.2495594,7.2453995,0.62782305
-5.4064617,-1.0387983,2.8116374
9.089516,-6.53329,8.929742
2.197504,-9.215437,-1.480953
1.2864008,-6.4589787,0.25174534
-8.812548,8.90715,6.8519926
4.1978846,-2.1406946,0.7981959
-1.500206,-0.18316841,1.4796785
-4.5812426,-2.121831,1.2836621
8.589466,-5.1058474,7.8867407
2.2294884,8.186371,-0.3923444
-5.5327644,-2.5908556,3.1895838
-5.061389,-4.853386,2.1644616
-0.47755718,9.239492,-0.0047419667
5.5836124,5.985321,4.9813538
-2.555338,5.329486,0.36309642
-5.7057486,7.166174,3.9380646
-3.424429,-6.3504305,2.4125323
-7.4707484,3.2565603,5.3078065
3.5663242,-2.7831745,0.8156511
7.740402,0.35744858,7.2942586
-9.414404,4.710415,8.505625
2.322507,-3.3194342,-1.4343915
5.1659184,9.812078,2.153159
1.8132935,0.049041748,1.4164109
-3.5612464,5.7619944,1.1404234
5.2194214,0.92025375,2.333974
5.2551317,-9.638264,1.4089112
3.739272,-5.980878,2.7172613
-1.7572136,-8.332788,0.7230778
-2.6480126,1.1750021,1.0565705
1.069809,-6.708443,0.24606943
-1.7665405,-7.9526052,1.2096832
-2.9800105,2.143898,0.24034852
6.392069,-8.753409,3.8644445
8.593996,-5.4415884,7.7007036
-0.98997307,-6.469096,1.2015233
-2.2389688,4.8811893,1.6670715
0.14592266,9.168587,0.0077703
-0.59708214,3.498807,-1.769897
2.4041128,-5.596656,0.5752229
2.8023357,7.569069,1.7697154
-9.082567,9.281961,6.763504
-3.6903772,-2.7094436,-0.0892511
8.421295,7.3789806,6.9116383
3.8955498,2.5280714,0.28899652
-0.4973755,-6.955885,0.49412382
-6.0290575,-2.611827,2.733146
-6.1180506,-7.975334,2.6268773
-8.957668,3.0172691,6.0837812
-3.2596245,5.529889,2.5259538
3.3770418,-9.835731,-0.7502051
6.376217,-4.0870714,2.6802497
4.616974,0.21670914,3.950018
-8.83944,8.007406,6.665271
-6.0136247,-5.4488516,5.2640734
-1.578167,-0.5873003,1.8812383
9.673496,-0.28279495,9.923017
1.4465752,-5.028778,-0.31635478
-2.5897074,-4.482212,-0.3759672
4.1371527,-2.6756167,1.8154931
-3.8088155,-2.9880514,-0.46419048
-6.4725566,-3.2187738,4.1081586
7.298872,0.956069,6.5445056
-4.547018,-0.8359871,2.1251383
-2.0046673,-4.8667526,0.23021367
-9.948043,6.055811,11.396034
6.692707,7.153946,4.4379163
7.5763474,-1.5676413,6.379315
3.6444817,-1.8877125,0.4547966
-6.972742,-9.746319,2.9977746
-9.869399,-7.3107424,10.361226
-8.12179,-0.45545387,6.9653354
7.4570026,-1.9064894,4.2344265
4.801058,2.9256868,2.3241155
8.415045,-4.97456,8.192815
5.238699,-2.0712066,3.254096
2.530922,1.4952765,0.116537526
-0.09792709,9.816006,-1.7433921
-7.6050606,7.867729,5.9137435
-8.567722,-6.578001,8.108405
-9.353486,-0.8328829,10.419493
4.0936193,-1.6371918,1.2027111
-4.90968,-0.31965828,4.3598375
-2.0125256,4.1659822,-0.97731876
-5.7550526,-4.022788,1.7589478
-1.8222351,-2.1315908,-0.8760601
-7.038349,-9.906015,4.6377816
-6.534157,-3.55239,2.4133697
3.3171082,-9.807719,-0.7261862
-2.971964,3.5401058,0.85113573
6.1734314,-7.6976213,4.3533616
-3.208088,-4.9414015,1.1122139
-7.3356724,-7.25171,6.157073
-1.764389,7.604252,-0.19315343
-4.847474,-2.9355755,2.3666294
-3.0594158,8.690201,-0.79932153
-9.519957,-4.9690795,9.136303
5.5949097,7.57053,2.4114888
-6.9620457,-1.9662457,5.363068
5.0261774,-7.512101,2.8034968
4.537842,8.362549,1.8185253
7.144327,-6.8031383,6.9678607
-7.670521,-5.880517,7.7056866
7.191967,5.480033,6.8567724
-4.727516,-0.9335346,1.8743325
3.7106915,-0.1518879,1.8311696
9.391148,9.915621,7.0335627
-1.4103184,-7.9358554,-0.86363685
-0.077334404,-3.6119328,-0.61510766
-2.3023057,4.068178,-0.1290609
-8.349846,-1.9255629,6.262828
4.7990284,0.16915798,4.0143175
-9.927178,-3.3807707,9.722662
6.2079983,-1.5491238,4.066594
7.48225,7.982115,5.436713
9.457064,-1.8588247,9.614801
-2.3587952,4.021757,-0.018948317
-8.216419,7.5451317,7.7981496
2.2483025,7.7415543,-0.37432033
5.524273,4.7415457,3.9536831
-9.953088,6.8737335,11.381376
-2.2698364,-2.5938902,-0.72375774
-5.9945545,0.7973614,5.2897925
-0.8746376,-4.2895327,-0.9068941
-4.922135,-9.698307,0.8850158
-4.087676,8.4142,0.9772636
-3.1745887,-9.5602455,-0.85834795
-9.50304,-6.302267,9.831498
8.205074,-3.564062,6.6445994
8.383312,-9.147302,5.106394
-1.5686903,-7.7602983,-0.043212116
-1.1388206,-5.2307463,0.30460155
-4.081199,1.1833334,3.0366192
-9.030628,-8.743281,6.973113
-9.731444,-7.1881747,10.829954
3.7165842,-5.8455553,2.0245216
-5.4904613,-7.5197754,2.9108758
-6.42877,2.3471975,2.8524842
-0.7802315,0.33833504,0.7432603
-3.3301115,2.1944284,-0.3294809
-3.2352076,9.021431,0.9175527
0.32131195,-4.3784513,-1.3040322
-2.1211243,-3.7492204,0.624057
-3.4431243,3.1901274,1.1866212
-4.788059,8.770435,2.4129493
-8.138274,3.191679,4.878417
8.385071,-0.85723114,6.8991985
-4.001871,3.2483377,0.18754059
2.6497946,-9.849974,-1.0323806
-3.4696589,-6.8403254,1.0673198
0.81261253,-4.2049003,-0.14805469
9.323004,-9.052431,7.346085
4.6072273,-7.552321,2.6552696
-8.665997,-7.690755,7.0478597
3.9690285,2.8707542,-0.3098604
9.492428,3.02958,7.551796
2.6308336,-0.24085426,1.0711751
6.7042465,-2.311325,3.6093345
9.858875,0.26962662,11.148384
-1.5322895,6.042492,1.0407937
2.0755444,-7.5297794,0.669853
-6.9503508,7.1045227,6.2868805
-2.060771,4.349284,-0.3761502
7.405838,-3.4907103,3.886416
5.126458,7.0161705,2.3840437
-6.3278904,-0.008282661,5.0565734
-8.01885,-4.5827246,5.48694
-6.8336368,9.01182,4.702385
-9.868776,2.9556036,9.536015
-7.7163897,7.546669,5.263208
-2.4729738,-2.7136421,0.1164121
6.7487717,-8.569077,2.940294
1.6738224,8.019379,0.87117356
-7.6060543,0.5785074,7.574137
-8.02224,4.7490835,6.0836625
4.9747524,-2.5919843,1.2998333
-7.4384127,4.729759,6.134963
-1.2312746,-7.9014406,-0.19523844
4.79706,0.35274124,4.2322574
-4.6281204,7.5929985,2.9511726
-1.0903988,-2.685244,-0.5667855
-0.87044525,8.588947,-1.5242825
-2.3658333,3.6774912,-0.96281505
-5.0703216,4.929599,2.9239728
-8.914384,9.88117,6.9293165
-8.0835705,-2.4331045,6.5052648
-5.3546166,-2.328061,2.0799289
9.658377,6.288328,9.463596
-4.830147,-5.0606785,2.038617
-6.7152796,-7.373186,4.2885327
2.4239426,6.5204926,1.4623414
2.7561035,-8.725162,0.87896115
5.4790974,-4.736024,2.2970016
7.601204,2.4230757,4.607029
5.568742,1.4725876,4.139714
-9.9150095,-6.062361,10.400431
0.8868866,-2.5298977,-1.5220141
6.0575314,6.4190807,5.5865235
-0.9242544,-6.4797163,0.7761246
-5.8927917,5.7359943,3.6401105
9.533398,-1.0708771,10.274266
-3.7402782,-3.5794964,1.2257948
-5.693445,-9.52603,1.509497
-9.015551,-2.62292,6.2631583
0.44668293,8.222773,-0.84725857
4.4313316,-5.478282,3.4125075
2.2136288,-7.9364386,1.3660188
1.9774971,-0.7802048,0.10220945
-7.5838747,7.088892,6.7909517
-9.338873,-2.712617,8.010775
0.17609406,9.8029785,0.061712325
9.118341,9.632084,7.2002783
5.7692137,9.161812,2.8859801
-5.822343,-5.719777,5.185962
-1.2980852,-7.1184626,1.0228385
-7.3718357,-9.371857,4.4085526
-4.824234,-1.9444923,2.0063424
1.8109837,-6.5124025,1.9997499
5.445385,4.6587048,3.1450865
8.283693,0.90187454,8.409597
-9.181061,7.931122,8.882868
6.6861515,-9.276695,4.20325
-7.0529213,-8.403236,4.862721
3.7446728,-1.8608961,0.4833338
8.462452,2.635622,5.978998
0.14042377,8.419426,0.39165586
9.098089,-0.83606243,7.978363
-8.520515,8.5458355,7.1516933
-3.819592,-2.7071548,-0.24101424
5.832529,-1.4116564,2.6314754
-2.1786785,-3.8505054,0.57584643
-2.0470023,-4.25004,0.63605803
-4.167917,-3.7882829,0.8578758
6.8930607,-8.644213,3.9359288
4.905032,-1.2275524,3.0014918
3.2045002,-3.3718824,1.035215
-5.6196365,-6.474347,3.1721928
-8.117496,-7.417505,6.514112
1.0816059,-9.643339,-0.01478529
2.9627886,-2.2408462,-0.09171146
-4.617119,-8.141469,1.7394688
-2.7979765,8.99095,-0.14821798
6.7536774,-2.6843395,4.3236265
0.7965965,2.687992,0.0062401295
0.45118332,-7.1693826,0.7456979
-2.4610052,1.0203753,0.53919756
-9.055897,-9.398404,6.9172626
-9.402575,4.5019236,9.62858
-4.7801504,4.722637,2.8464038
-5.083214,-9.717684,0.8631892
3.1155357,4.360607,1.4778042
-2.9111075,1.2731304,1.675845
-3.912221,-6.245612,1.8867521
9.534298,-4.5783577,9.281519
3.4832287,9.82922,0.6086275
7.1290226,-5.20149,6.1311865
-4.8411274,8.749399,2.5616941
-4.084668,2.0124006,0.30729708
3.6754045,4.581666,0.31545246
-6.662751,-5.0333967,5.60751
-6.5370407,3.2506294,2.6037216
-0.48299694,2.1532078,-1.3891114
-3.657607,7.97546,1.997941
-7.49658,-9.888842,3.7718031
5.931589,-3.6357212,2.225177
8.041628,0.249012,8.344205
1.6222334,-7.1774664,1.6865654
-1.7411327,1.7042255,-0.0033078492
-9.26273,6.447693,9.599284
-3.6423874,6.02631,2.2529054
2.5458565,-5.1564455,0.5455425
4.715309,4.0422535,1.8116802
-1.2641754,-7.2763085,0.93021256
-3.9535284,6.2163315,3.0888515
5.572261,-8.173312,1.791121
-7.963997,-9.065916,5.4619026
6.320179,3.4704914,3.1050577
-3.879548,-0.94401264,1.5941015
0.15305424,2.4649992,-0.40897587
-1.9761581,9.304899,-0.156919
1.212389,9.579605,-1.655721
-3.021984,5.638509,2.684043
7.271269,-9.071235,4.3349266
-0.25997162,-1.5396395,0.4275705
7.805994,1.0931396,7.331218
9.614805,-9.73735,8.878043
-4.8719096,8.362844,1.7888396
-7.295091,6.562149,6.963047
8.02302,-4.6194267,6.9391317
7.8361397,-2.0869646,6.248781
-7.6354733,-5.800483,7.018122
-0.77303314,3.8462372,-0.869614
-9.861263,1.7246523,10.53457
-8.185991,-3.466909,5.6479397
1.9314251,5.3462753,0.18127796
2.660346,-2.161664,0.6582743
2.11981,1.0739002,1.6872373
-2.7216473,6.9237213,1.5481405
9.225777,-4.6983805,9.091539
1.429779,-9.222965,-1.3566649
-5.900848,5.3972588,3.6954517
-0.56613827,-6.5352955,0.47070438
2.401452,3.7803917,0.11335045
3.5019264,-3.0064144,1.1282449
-7.0708084,6.712803,6.2432384
3.7478962,-0.3803444,1.3437476
-5.1088166,-4.5531535,1.4963135
-8.309403,-7.05451,8.499521
-5.4620743,6.7197456,4.728593
9.644093,-6.257088,10.908622
8.548578,2.8347282,5.5713034
8.954845,7.6475544,7.6328297
5.8701124,-8.03278,3.2974017
7.554495,-8.392993,4.651621
-1.3384972,1.0201731,-0.2766245
-5.502279,-3.925488,2.7013946
4.996566,-7.3408546,3.839605
-5.1818275,6.612509,3.342916
-6.748658,-9.302694,3.5107555
-3.1933403,-4.559443,1.7793823
2.0985928,-8.306448,0.9915283
5.1479664,2.6430216,2.6341996
-3.8840904,0.862483,2.3660345
-5.885663,4.1712017,3.499024
1.3489304,4.186756,-0.9134136
-5.894332,-0.039557457,4.7045903
-6.5106144,-3.003018,3.8940923
5.2125187,8.842419,2.7405102
-1.6798458,0.41585922,0.5538273
9.13785,2.3808231,7.859097
9.727825,-8.2343,10.0918045
2.9910555,-9.800931,0.8273628
3.441577,-4.884424,2.2478175
2.3028374,-5.240042,1.5127169
0.15660858,2.8972769,-0.5295217
-0.7273245,-4.444716,-0.30261973
0.13744164,1.044342,0.64740366
3.7342472,9.266895,0.35955715
9.2977085,-2.9498873,6.9136667
-2.591591,2.5548544,-0.4926721
-4.2271576,0.1226387,2.283873
-2.4216485,6.5807858,1.7688873
-4.8312426,4.373661,1.2433527
1.700387,-0.46458817,0.47279885
7.4644833,5.469591,6.271775
7.8197746,-0.5087795,7.73083
4.591255,-1.7000008,0.98030984
-7.359315,-3.8979092,4.2884994
-5.367048,-8.1578245,2.3837779
-2.197114,8.353262,0.4802765
-1.8432417,-6.336993,0.56391
0.82247734,-9.5330925,-1.9264053
-9.179715,-4.485327,7.8744206
3.1124477,2.0200157,0.5384786
-7.628721,-0.9075031,7.032572
-6.327447,4.552372,4.3503375
-8.313826,5.7293177,8.249473
8.713196,5.8811083,9.341479
-9.4693985,-8.39027,7.665887
7.543667,4.076956,4.4834704
-0.33616924,4.9500027,-0.74897105
-1.1629877,-5.547602,1.0445037
6.2547855,0.048438072,5.209417
-0.92427635,1.4988213,-0.8255079
6.2715416,1.2539539,5.244739
7.23015,5.3661203,6.7262974
-8.6821,8.490089,7.937142
3.8478394,9.604738,-0.17874932
1.8877897,2.2389488,-1.1474988
2.150117,5.8479633,1.376511
1.4599142,4.275531,-0.25122535
2.7353096,-5.4099607,0.6010186
-4.810668,6.6881027,2.5456893
-1.2794113,-0.71050835,1.7106292
9.5012,4.080982,9.316645
6.7184944,-6.636981,4.880472
-0.37568474,8.00053,-0.26740807
-9.405309,2.231841,7.390574
0.4382782,2.2661037,0.21635592
-6.8097353,-8.895992,2.9973288
8.131916,-0.8690882,6.5520935
-6.0708737,-3.4968367,3.4385724
-0.72201633,9.441162,-1.4562747
-2.2194266,-9.155201,0.5236
1.7795382,-2.467762,0.48418653
9.410276,-4.9599037,8.665518
0.95019245,-7.249199,0.09015009
5.7916403,3.8461914,2.3116567
7.7622166,-6.9042754,7.02279
8.0731125,4.7269964,6.978276
-3.4535146,1.2003078,2.398205
-2.2365665,-5.2941823,0.38617676
4.819378,-1.13801,3.4584816
-2.7286768,0.8672085,0.69162285
4.68264,-4.456649,1.0386652
-2.1846771,-6.425091,2.462192
-6.782523,-5.635383,5.897161
4.0704336,2.4127588,0.5249793
1.5331802,-8.811416,-1.392046
4.4584837,6.296772,3.1866584
9.93486,6.5674477,11.494474
6.8273296,9.195263,3.6347284
9.479811,8.460653,7.421034
0.5352287,-5.6200686,0.6835507
-8.602125,-4.3392467,6.6712904
-7.015272,7.319275,4.548459
-6.2117376,-1.2936707,5.115651
-8.812484,-7.3627424,9.124054
-5.012475,-4.7902,1.6892614
-9.205677,7.019512,8.23878
-9.226152,-5.686635,10.147799
-5.975546,3.517271,1.8135774
-9.858339,-8.349655,9.8340845
-6.1381245,6.6033115,4.4129786
3.8130865,2.7503958,-0.34417212
8.3405285,6.8977947,8.605375
-2.9746284,0.34105778,0.97801554
-2.9087877,5.07615,0.39285418
5.339533,8.194809,2.2928627
-4.933709,-1.261488,2.6792126
-4.728326,-7.5575447,1.6043557
6.161295,-7.056,4.9987082
-8.7130165,5.8631287,7.7735486
1.2227478,-6.376853,0.14673454
8.83382,-8.753628,6.084266
1.7148647,-8.4671545,-1.2089901
2.7194386,-4.4286537,0.9590026
-5.8239117,1.8551731,4.09301
-0.13796616,-9.061108,0.016330361
0.54984474,-4.633708,-0.6078587
2.4543428,9.574043,-1.3844559
3.88546,-1.7008305,1.0603968
8.689278,-3.3745613,7.443879
-7.6329947,4.729574,6.843067
0.2997532,-8.229004,-0.9821448
-4.9963627,-7.8083086,3.5092375
-7.910639,1.4297953,7.3491454
-0.8007765,3.1612072,-1.508692
-8.802368,-9.854534,5.8995376
6.9789925,8.786085,3.06938
1.1581478,-3.893869,0.38351923
-5.3895807,1.5276756,2.019034
5.225791,7.1085186,2.8852534
-9.464279,3.8277054,9.17873
-3.8679924,3.1050253,1.0247312
-1.9481869,-9.123749,-1.4549783
-8.497503,-9.329844,5.550555
-6.3588834,3.7189865,4.2018995
-1.6321859,0.371624,0.6280979
7.5876465,6.1404,7.2549286
9.656542,5.004322,8.680445
6.362625,-8.022556,3.1779294
-5.97124,1.8405571,4.2990565
-6.5422115,-7.84501,5.1605153
8.726933,-5.5278263,9.242784
3.5371742,2.7481184,0.036076665
0.2656765,-0.5589695,0.7069006
1.3533211,-6.386408,0.47318375
-8.036967,3.3908749,4.6370497
-3.3388543,6.9395447,2.8312306
9.626181,-9.827797,7.99758
-2.466322,9.379799,0.5189419
-0.5016413,5.520279,0.38414982
-8.30331,-0.84287167,8.215768
-5.5940714,-9.697157,1.421911
-0.20419598,-4.233248,0.3038666
-6.2115946,3.0518522,2.7553074
-1.2400961,-4.2604933,-1.1242315
4.0695915,-3.2870712,-0.058025658
-9.781773,-4.1296887,9.448511
2.9701214,8.597855,0.59805554
-6.6120815,8.463005,4.356745
-4.8805103,-7.799715,2.7954407
3.839097,-3.0851116,1.1365942
7.9512024,9.057646,5.6240344
-2.7330866,-0.57598686,2.5856256
-4.105691,-4.8687696,2.7500925
-9.042358,1.2092485,9.52828
-5.1565766,7.9123154,2.5604947
-8.75637,-1.272563,6.9720855
-2.2887049,-9.436132,-0.09165448
2.040554,-3.342661,-1.0756254
-9.368757,4.9768734,8.562182
8.731134,-1.4775515,7.3882446
6.2739086,7.0654507,4.984362
-9.789458,3.4391775,7.8503366
-4.77633,0.08769989,2.8707485
3.2615519,3.819809,0.1774221
-2.054596,-1.3498163,1.0013202
-1.0897646,-8.572538,-0.45690525
-4.5151567,-8.57005,2.2215486
8.032196,-7.865882,6.098274
-5.589982,-1.5927486,3.6008832
8.2927685,-7.2305584,7.728596
0.64522266,1.4655008,0.9575655
2.0102177,1.1466236,1.5580537
7.801319,7.608824,6.654132
-1.6476555,0.56228447,0.31802303
-5.6934333,1.7043829,3.3837354
-1.617342,3.5558758,-0.14646584
8.110535,-2.8271723,6.433909
-7.419873,-4.982846,5.107972
2.269804,-9.406792,-1.0814915
-9.827914,-9.739471,9.702913
5.243021,0.6575527,3.239199
3.6946774,-4.728875,2.3630002
0.42392254,2.768365,0.008954227
4.291931,2.485299,0.10339099
0.011247635,7.7992897,0.14228842
5.5335283,-1.2207909,2.9501429
-7.916205,-0.042286873,7.5942707
-1.4685249,6.901806,1.6826973
4.436146,1.6957912,2.7889206
9.958168,4.5768566,10.781105
5.093914,-5.399947,2.5351331
-7.271744,-7.227845,6.623827
7.6909676,7.6238823,7.0131845
-2.2299824,7.128399,1.3479846
-2.1351442,-3.7863827,0.63021225
-9.089097,1.6611671,7.5985017
-1.5741434,-8.893437,0.37620926
7.073267,0.6998453,4.7961946
1.3944483,-9.284342,-1.1667788
-5.8245397,5.6521053,3.202082
3.0781212,-9.9115095,0.8513368
-3.2064438,-2.4122548,1.2754138
9.12994,9.329973,6.9886427
-8.679546,-3.387835,5.658976
-3.1587553,-5.79646,1.3675438
-9.655735,9.021046,9.16141
-3.938302,-5.0582194,2.7677953
3.1524763,2.2055283,1.0215923
9.626146,5.58877,9.653359
1.6794634,2.6867867,-1.5963473
9.803585,-6.9088435,11.404136
1.956521,9.07583,-1.4447172
5.77536,4.795228,3.9663856
8.016623,-6.2883782,7.2810555
8.359234,-5.707325,8.378584
-5.5972376,-2.3064003,2.7982798
9.193899,3.3362026,6.7949953
6.0576553,3.781147,2.0753648
-4.67579,1.2876177,2.7252595
-4.7720337,6.5581207,3.3597374
-8.387462,9.948065,5.1861672
2.5113726,2.0573282,-0.7354197
-8.105493,3.9169178,5.529186
4.224247,5.686943,1.7163175
3.157977,1.9823532,0.57428825
-8.688022,0.61655045,9.163622
2.725009,8.991135,-0.7554863
-0.8133049,6.9037285,1.4994004
4.568177,6.5312653,2.0562518
5.737896,-3.8910913,2.889583
-9.94145,-4.7810326,9.556431
9.170988,-5.4223957,9.573894
8.386419,-8.374147,5.638677
3.978836,-1.0160017,2.8937757
-9.13961,5.634342,8.207472
-3.5722075,1.465086,2.2488015
-2.8980885,-3.537365,-0.818588
-2.5699797,-1.3834105,0.44473046
5.6392307,-7.6632357,4.0640545
3.635706,-6.4234066,3.2903988
7.921791,0.92064285,7.727594
-3.7452316,-5.810182,2.5215113
3.3653975,1.23248,0.6196887
3.557951,8.247086,0.006416708
-8.325909,2.560811,5.4750013
-9.700198,7.655203,10.5160055
-5.1888905,-6.335553,4.6847963
6.845476,0.26007652,6.630549
-9.414597,-9.823359,6.960615
-8.704338,0.069288254,8.006946
5.602006,-7.3666945,4.0211296
5.3952894,9.385395,2.2746465
8.223927,-8.548855,5.1945972
-7.549387,3.4183779,4.1133347
-7.3189974,-5.981815,6.111653
5.1298666,2.7680607,2.698549
8.696302,-0.052158356,8.123018
5.983389,-1.2790489,2.8878398
1.5665207,-3.881073,-0.29141554
3.2957468,6.429842,2.7928278
9.491268,-1.8050776,9.765593
-6.452043,0.85235023,5.5270667
-4.540118,-3.0136013,1.9676814
6.994669,-7.287276,4.780145
-6.8423963,-4.1676006,3.9239168
-5.514126,8.965939,2.879333
7.2999115,9.518656,4.695174
3.155221,-4.646001,0.062375315
3.2307005,0.99659157,1.5088929
-4.2384043,1.6231785,1.1822973
-0.13800526,8.821747,-1.7599349
9.1523285,1.3955135,8.755277
-6.002201,0.4655218,4.1557403
0.078621864,-2.908846,-1.1991289
4.755995,2.1089401,1.1803718
-6.9035625,-9.956894,3.5360484
9.711769,-9.977164,8.106895
-4.996105,-1.159153,2.4238904
-2.4013605,-6.9359064,0.55904233
-2.7057028,-6.945038,1.4626234
-6.516589,-1.6973772,3.122497
-9.812646,5.548151,11.230454
5.6385155,4.9491806,3.7739038
2.6567411,-3.4743571,-0.4324053
-9.366008,-0.7066736,9.862001
-6.436268,9.283367,3.212477
9.88368,2.163208,9.783785
3.8223505,6.800379,3.0885391
4.0124464,-4.14205,1.8606559
-5.9829807,-8.948802,2.5577223
-4.3839607,-4.636403,2.8415327
-1.5095415,0.87880707,-0.10438931
-1.8287992,-2.4219904,-1.377824
-6.8524837,-5.460174,5.0960875
0.8238497,9.61635,0.08382529
0.9938803,-9.230327,-1.1306871
